comment,date,num_likes,tag,sentiment_score
보여주기 끝판왕은 탈원전 아니냐 ㅋㅋ 친환경 ㅇㅈㄹ,2023.10.26,6,youtube,0
평소에 궁금했던게 예식장은 컵정도만 일회용을 쓰는데 왜 장례식장은 몽땅 일회용을 쓰는건지 언제부턴가 장례식장은 다 일회용만 쓰던데 전국의 장례식장에서 나오는 일회용이 어마어마할텐데,2023.10.25,0,youtube,0
그게 있음  돌아가신분들 위해  쓰는 물건들은 귀신이 붙을수있다고 그래서 산에 돈봉투가 떨어져도 줍지말라는것임  귀신이 붙을수있다고,2023.10.26,0,youtube,0
예식장은 그냥  축하하는일니까 써도 상관없는데   장례식장은  돌아가시는분들 일회용도 그분들꺼라 돌아가시는분들 물건도  천국지옥 같이 가져간다고보면됩니다,2023.10.26,0,youtube,0
이제는 이기심을 내려놓고 모두 힘을 합쳐 환경 보전에 동참해 지구온난화를 지연시켜야합니다,2023.10.25,1,youtube,0
안합니다 왜 니네 생각을 강요하세요,2023.10.25,0,youtube,0
툰베리인가 하는 그 ㄴ이 딱 그런 사람이죠,2023.10.25,0,youtube,0
혹시나 면사무소동사무소군청안에서 종이컵 쓰는거보면 엎어도 되겠지,2023.10.25,2,youtube,0
신고하세요 전 그런거 보이면신고할 생각임 공무원들이니 잘 지키겠죠,2023.10.25,0,youtube,0
맞네 신고해야겠네,2023.10.26,0,youtube,0
현실적인 어려움은 생각도 안하고 그냥 이론적으로 생각하고 따르라고 시행하면 어쩌라는건지,2023.10.25,64,youtube,0
우리나라같은 조막만한 나라에서 백날 환경정책해봐라 지구에 기별이나가나 중국이나 미국같은 땅떵이넓은곳에서 획기적인 조치를 취하지않는이상 아무의미없음 전형적인 탁상공론임,2023.10.25,2,youtube,0
저는 이 멍청한 일에 참여하지 않겠습니다,2023.10.25,1,youtube,0
무조건 막아야함 언젠간 해야할 일임 미루면 좋아 지나요 하나같이 지들 생각만하네 후손들은 쓰레기 장에서 살라고,2023.10.25,2,youtube,0
응 이제 사람많은곳은 설거지 대충한거로 마셔야함ㅅㄱ,2023.10.25,0,youtube,0
이게 다 개발도상국 혜택 자기들 마음대로 폐지하고 선진국 대열에 합류해서 탄소제로 참여 해서 이런거 아님,2023.10.25,0,youtube,0
종이빨대에서 검출된 유해물질이나 규제해,2023.10.25,1,youtube,0
환경앞에 양보는 없습니다 계획대로 추진하세요 기후변화보면 더이상 미룰수없음,2023.10.25,0,youtube,0
과태료 수거하러 갑시다,2023.10.25,0,youtube,0
옜날에는 어떻게 장사했을까,2023.10.25,0,youtube,0
아니 자체적 인구감소로 환경보호 1등하는 나라인데 플라스틱 빨대랑 일회용 컵좀 쓰게해줘라,2023.10.25,0,youtube,0
기업들이 폐업한다고하더니 일회용품 만드는 기업들 다 죽으라고하는구만,2023.10.25,0,youtube,0
음식점에서 종이컵 쓴지 몇년 안됐다 그전에는 전부 다 일반 플라스틱이나 스텐컵 썻다,2023.10.25,0,youtube,0
이게 뉴스냐 아무문제없다 컵 200개 세척은 5분이면 되자나 세척기있는데,2023.10.25,0,youtube,0
뭔 설거지 요리 15년 넘게 했고 하루에 1300넘게 파는 레스토랑에서 쏟아지는 설거지도 다해봤다 그냥 귀찮으니까 쓰는거지 좀 작은 레스토랑에서 일할때는 요리 설거지 다하면서도 다 쳐낸다    코스랑 알라카르트 동시에 하는 레스토랑은 기물이 쏟아진다 그렇다고 일회용 용기 쓰는 곳 없어 식기세척기 잘 갖춰 놓고 시스템만 잘 만들면 쳐내는거 일도 아니야,2023.10.25,0,youtube,0
종이 빨대는 대체 어떤놈 머리에서 나온거냐 종이에 코팅시켜서 재활용도 안 되고 먹기도 불편하고 종이맛이나서 짱난다 플라스틱 빨대는 재활용이라도 되잖아,2023.10.25,1,youtube,0
현실성은 1도 반영 안됐네,2023.10.25,0,youtube,0
책상에 앉아서 문제점 해결만 논하고 현장파악은 안해서 생기는 문제,2023.10.25,0,youtube,0
결국 물가상승이 예상된다,2023.10.25,0,youtube,0
윤가는 왜 항상 국민을 못살게 만들까요,2023.10.25,0,youtube,0
절실하고 급한일도 산더미인데 100년도 못살면서 1000년을 걱정하는 별 X병을 하고 있네환경을 생각한다는 것 자체는 좋은데 실무를 생각을 하면서 진행을 하자 진짜 똥덩이리 들만 있나,2023.10.25,0,youtube,0
환경단체 씨애발미없는것들아 니들 코에 빨대라도 꽂혀있냐,2023.10.25,0,youtube,0
근데 소비자인 우리도 종이컵이 더 남 얼마나 돌려  썻는데 쇠물컵ㅂㅎ다뉴난데,2023.10.25,0,youtube,0
식당운영중인데요  컵설거지 하루300개 정도인데 과거 직원 시켰더니 컵에서  가끔물비린네 나고 이물질 묻어있고 식사도 하시기 전에 물드시면서 입맛 버렸다는 항의가 많아서 종이컵 썻던건데 가뜩이나 경기도 거지 같이 만들어놔서 직원을 줄여서 이것저것 할일도 늘어났는데 하루 컵300개 까지 제가 하게 생겼네요아생각만해도 해도 허리 아프다 ㅜㅜ,2023.10.25,1,youtube,0
컵 300개 얼마나 걸린다고 물비린내랑 이물질 묻어있는 건 닦는 사람이 잘못한 거고경기 거지같이 만든 거랑 이 법안 전 정부에서 만든 거다,2023.10.25,0,youtube,0
userxc3ji9uq9v 그리고 300개 얼마나 걸린다고 너처럼 그렇게 닦으니까 물비린내가 나는거야 한개당 10초걸린다고해도 50분걸려멍충아,2023.10.25,0,youtube,0
userud5qy6rd4c 전정부는 국민들이 반대하면 계속 미루고 연기하는 모습을 보이는것같아서 답답했는데 이정부는 국민들이 반대하면 조용하고 무조건 법대로해하고 너무 밀어부치는것 같아서 답답하네요  누가되든 답답할따름입니다,2023.10.26,0,youtube,0
장난하나 오피스매장은 잠깐 착석했다 대부분 음료들고 나가는데 컵에 나갔다가 일일히 테이크아웃잔에 옮겨담아줘야되고 설거지에 손님은 밀리는데 이걸 어떻게 하라는건지 ,2023.10.25,0,youtube,0
이제는 우리가 지금까지 편하게 사용했던 것들을 포기할수 밖에 없는 상황이 되었습니다,2023.10.25,4,youtube,0
환경없이 살것같냐 정신좀 차려라 나도 마찬가지지만 배달하면 쓰레기가 더 많은 느낌환경좀 생각하자 배달도 다회용쓰고,2023.10.25,1,youtube,0
그놈의 환경환경나무를 잘라다가 되도않는 코팅칠하는 나무빨대는 실용성도 없고 환경에도 안 좋은 정말 최악의 발명품ㅋㅋㅋ컵 세척하는데 퐁퐁 풀어쓰는건 생각 안하제환경부랑 무슨무슨단체란 것들은 생각이라는게 없나,2023.10.25,0,youtube,0
원래 일반컵 썻는데 지들도 편할라고 종이컵 썻던거면서 설겆이 하기 귀찮은건 니들이고요,2023.10.25,0,youtube,0
87찬성이라는 여론조사 출처가 어디임,2023.10.25,0,youtube,0
솔찍히 대한민국 처럼 재활용 한다고 혈안인 나라도 없다 미국만 봐도 일반쓰레기 재활용 혼합 배출이다 코딱지 만한 인구에 나라가 뭔 환경 생각 한다고 저렇게 까지 하나싶다 재활용 아무리 잘해봐야 분리수거장 가면 실상 재활용 되는 양은 총 양에 10프로도 안되는거 다들 모르는것 같다 환경미화원으로 일했었고 실제로 재활용 수거장에서 수거해온거 보면 답도 없다 세금은 세금대로 엄청나게 들어가고 이걸꼭 유지해야한다는 다른 이유가 있는게 분명하다 ㅎㅎ,2023.10.25,0,youtube,0
종이빨대 땜에 빨리 원샷 때림ㅠㅠ,2023.10.25,0,youtube,0
그냥 쓰게하고 재활용율을 높이는게 나을듯,2023.10.25,1,youtube,0
환경 단체 무엇이 진짜로 환경을 위한 것인지도 모르는 바보들의 집단이네요종이 빨대는 플라스틱 빨대보다 환경을 오염 시켰고생 분해 비닐은 특정 조건이 아니면 일반적으로 분해도 안된다그래야 포장을 하긴 하겠다만 그럼 무슨 의미인데이거 추진할 돈으로 재활용관련 기술개발과 정책 개선에 더 투자했는게 맞았다고 봅니다,2023.10.25,0,youtube,0
컵 200개 닦는게 힘들다고 하면 음식점을 하지 말아야지쯧쯧ㅉ그동안 죽는소리 하면서 음식값만 주구장창 올렸으면서 막상 물컵 닦을생각하니까벌써부터 죽는소리하냐헛웃음밖에 안나온다,2023.10.25,0,youtube,0
환경단체 회원들 자리에앉아서 뭐해요 식당 카페에 설겆이 봉사지원해주세요 환경을 생각하는 본인들이 나와서 우리 인건비대신 지원해줘야죠,2023.10.25,8,youtube,0
이상한 논리네본인은 지구안삽니까,2023.11.4,0,youtube,0
userjw8ch6pr7k 저기 그걸 왜 자영업자한테 미뤄서 못하게하죠 애초에 그럼 그걸 만들지못하게 하거나 대체품을 쓸수있도록 지원해야지 우리는 분리수거도 다해서 버리는데 그게 지구인이 해야할일 아닌가요 그리고  분리수거하면 뭐해요 처리할곳이 없어서 쓰레기 매립해서 산이만들어 지고 있는데 자 여기에 무슨 논리적오류가 있나요 자영업자가 환경을 생각하는게 일반인보다 더 많을걸요지구에 사는 내가 분리수거해도 나라에서 처리할곳이 없는걸 먼 지구타령을해요,2023.11.4,0,youtube,0
국회나 용산 집무실에서  종이컵 사용하면 벌금 누가때림,2023.10.25,0,youtube,0
식당보다 커피숍이 타격이 제일 심하겠네,2023.10.25,0,youtube,0
각자 텀블러들 들고 다니고 빨대 사용을 안하면 될텐데 말도 많고 탈도 많은 인간들,2023.10.25,8,youtube,0
국민들에게 스트레스 오지게 주고 강요 시키네,2023.10.25,0,youtube,0
많은 불편과 문제가 있지만 일회용뿐 사용주려야 하는게 현실 입니다,2023.10.25,7,youtube,0
맞습니다 불편해도 사용을 줄여나가야합니다,2023.10.26,0,youtube,0
하고 싶으면 혼자 하세요 반일 불매운동때도 그렇고 남한테 자꾸 이래라 저래라 강요하지 말라고요,2023.10.26,2,youtube,0
환경부 공무원들 무지바쁜 식당에서 일좀 해봐야 알겠지 아마 2시간도 못 버티고 도망갈 듯울 가게 알바는 2시간 동안 서서 일해서 힘들어서 그만 둠 ㅋㅋ 사장인 나는 10시간 동안 서서 일하는데환경부 국민들이 애써 불리수거한거 쓰레기차가 와서 한꺼번에 담아버리드만 모하러 불리수거하는지이런건 신고도 안되나 불리수거 안하면 벌금인데 쓰레기차는 한번에 담아버리고 쓰레기차 신고,2023.10.25,0,youtube,0
바쁜 시간 2시간만 쓰니까 도망가지 바쁠 때만 뽑아먹고 2시간이면 알바생은 돈 벌긴 하냐ㅋㅋㅋㅋㅋ 안 하는 게 낫지ㅋㅋ 힘들어서 그만 둔 게 아니라 너땜에 그만둔 거임,2023.10.25,0,youtube,0
userxc3ji9uq9v 안보인다고 반말과 막말이냐 ㅋㅋ 알바 총 8시간 근무거든 너같은애가 도망가는거임 일도 졸리 못하는애들 시급주는게 아깝다,2023.10.26,0,youtube,0
멍청한 몇 인간들 때문에 대 다수가 고생이다,2023.10.25,0,youtube,0
정부의고심이 맞나요환경쪽은 좌좀들이 잡고있지않나요그리고 컵으로 마시려면 얼마나불편한데  옷에 흘릴수도 있고 제발 현실적으로좀 처리합시다처음부터 만들지를 말든가왜 엄한업체들 망하게하누시설투자 다해놨는데계도기간만 있으면 해결되냐 환경부에서 공장들인수하던가,2023.10.25,0,youtube,0
이걸 왜하는거임 그리고 언제부터 환경 생각했다고 석유금지 시키고 중국을 지구상에 지우지 않는이상 환경이 개선될일이 없음,2023.10.25,0,youtube,0
손님이 텀블러에 커피달라하고 빨대 따로 가져와서 꽂아먹으면 어떻게됨ㅋㅋㅋ,2023.10.25,0,youtube,0
그럼 중국미세먼지나 제제해라 중국빨 미세먼지 들어오면 벌금을 물든가,2023.10.25,0,youtube,0
솔직히  세금 빼먹기 아닌가  공무원들 발상이  어디 가나,2023.10.25,0,youtube,0
우산비닐도 코팅잔뜩된 종이로 만들어라 ㅋㅋㅋ 뭐가다르냐 ㅋㅋㅋㅋ코팅된 종이빨대는 되는데 종이컵은 안된다 개판이구만,2023.10.25,1,youtube,0
ㅋㅋㅋㅋ언제는 다회용컵 안썼냐  종이컵쓰다보니 편해져서 니들이 불편한거지 음식점에서 종이컵 저렇게 쓴지 얼마나 됐다고 ㅌㅋㅋㅋ ,2023.10.25,1,youtube,0
근원적인 해결법은 없고 그냥 엑막이처럼 그때 그때 할뿐이네 생분해 친환경 플라스틱 업체가 망하는게 이상하지 않나 이걸 이상하다고 생각 못하면 지금 환경정책 자체가 다 잘못된거야시민단체가 하는건 사실상 대안없는 비판의 뻘소리고 플라스틱 컵은 확실히 문재지만 종이컵도 도매급으로 같이 가는게 이상하지 그냥 진지하게 하나씩 생각할려는 공무원은 없고 대충 편하게 시민단체 넘들이 땍땍 거리니까 그래 그럼 금지해주께 뭐 이런 짓 같음,2023.10.25,4,youtube,0
되도않는 개막장탁상행정,2023.10.25,0,youtube,0
정부는 일회용 용품 잘없앴다 컵을씻어사용하면된다 일푀용은 쓰레기 증가문제와 환경문제가 심각하다,2023.10.25,0,youtube,0
무능 무지 행정 갑질 범죄다 일뿐이다 자체 근본 해결 할수없으면 쳐나대지마라,2023.10.25,1,youtube,0
우산 비닐 짱 좋은데 ㅠㅠ환경단체 썩을니네가 에어컨 안 트는게 더 도움된다,2023.10.25,1,youtube,0
종이빨대는 쓰라면서 종이컵은 쓰지마라 근데 또 종이봉투는써라ㅋㅋㅋㅋ 기준 개판이구만ㅋㅋ 이러다 A4용지도 못쓰고 서류는 메일로 보내고 축의금 봉투말고 송금하라 하것네 ㅋㅋㅋㅋ 다른나라보다 재활용률 매우높은데 더 타이트하게 괴롭히는 이유가 뭐임 세계에 알랑방구뀌는게 목표 ㅉㅉ,2023.10.25,0,youtube,0
환경연합 사진보니 끄덕ㅋㅋ ㅍㅁ와 비건 환경 다 같은 ㅁㅈ리들,2023.10.25,0,youtube,0
거부기들 코에 종이컵 껴서 아프다고 전대통령님 슬프디영 ㅠㅠ,2023.10.25,0,youtube,0
비닐회사에 국개친인척이 없어서요,2023.10.26,10,youtube,0
자영업자들비싸다고안씀ㅋㅋㅋ,2023.10.26,2,youtube,0
jykim5333 영상에 친환경 비닐도 금지래잖아 띨빡아 ㅋㅋㅋㅋ,2023.10.26,0,youtube,0
생분해 비닐봉투 싸게 구입해도 1매당 200원꼴 기존 비닐봉투 1매당 10원꼴,2023.10.26,3,youtube,0
종이도비싸다고 비닐 주는 영업자들 태반임 당장 영업이득보다 지구환경에 더 가치를 두도록 정신을개조해야 남의 목숨보다 자기 세탁비용나간다고 옷 아끼는거랑 뭐가 달라,2023.10.26,0,youtube,0
설거지하려면 사람써야 되서 인건비 나가 세척기 돌리려면 전기세 올랐는데 전기세 나가 종이컵만 사용해도 벌금내야 돼도대체 누굴 위한 정책일까,2023.10.25,0,youtube,0
종이컵 써야지 뭐하니답답한 정부,2023.10.25,0,youtube,0
근데 전 캐나다사는데플라스틱 빨대 안쓰고 우산비닐같은것도 없고 편의점 마트 비닐 봉투같은거 전혀 안써요 전부 종이팩이나 종이빨대 이긴 해요 한국이 아직 그걸 쓰고 있으니 고쳐나가긴 해야할듯해요,2023.10.25,5,youtube,0
싫어요 안해요,2023.10.25,0,youtube,0
자영업하는데a hrefhttpswwwyoutubecomwatchvfIlIP7aWMxkampt1m39s139a 아 정말 자기 일 아니라고 저렇게 함부러 떠드는거 보니까패버리고 싶다 진심,2023.10.25,0,youtube,0
공산 행정 정치 범죄 무지 무능 단체 범죄 사라져야한다 코르나 마스크 생각 난다 무지 무능선동 범죄 선동범죄자 징역으로 보내자니가 현실적 개선하지 못할거면 쳐나대지마 주제파악 못하는 국가갑질 행정범죄 공직자 징역보내자 행정정치 학살 권리파괴 국민에게 공산행정 폭력과 폭행이다 무능 공산 단체 정치 행정 범죄 단체 갑질일뿐이다 무능으로 국민을 호도마라,2023.10.25,1,youtube,0
정말 환경에 도움되는 건 그 공장을 없애버리거나 가동을 멈추게 해야지 이런식으로 시민들을 불편하게 하면 탁상행정뿐입니다,2023.10.25,0,youtube,0
배달은 어떻함,2023.10.25,0,youtube,0
이젠 물때문에 난리겠네,2023.10.25,0,youtube,0
불법소각 과태료 시행이 되고 있으며 영농부산물 소각도 불법으로 보고 있습니다 그래서 영농부산물을 파쇄할 수 있는 기기도 일부지자체에서는 무료대여해주고 있으나 농촌은 아무래도 어르신들이 많다보니 홍보가 부족하기도 하고 귀찮아하시는분들도 있어요  농민들과 지자체가 함께 힘써 나가야한다고 생각합니다  많은분들이 관심가지고 불법소각이 보인다면 신고해주는것도 무척 중요해요,2023.10.26,15,youtube,0
어촌 그물이 해양쓰레기의80프로이상이라는데 충격이었다그 해양 쓰레기대책이 종이빨대였고진짜 문제많은 행정이다환경단체부터 한번 조지자,2023.10.26,44,youtube,0
개인이 소각을 하는 것을 불법화 했던 것은 대기오염 그런 것 보다는 불이나는 것을 예방하기 위해서 단속을 하는 겁니다 시골에서는 산불이 많아요 산이 멀리 떨어져 있는데 어떻게 불이 나냐고 하는데 불이 나요 공기타고 날라다니면서 불씨로 인해 나는거죠 도심지도 마찬가지로 화재에 취약해서 금지시키는 거죠 쓰레기의 소각 방법은 대규모 설비 설치 등으로 지금도 하고는 있습니다 이제는 물론 시에서 도에서 쓰레기 처리방법 중에 하나의 방법으로만 써서 그렇지 완전히 없애지는 못해요다른 처리 방법이 나온다면 그것도 1순위로 퇴출되긴 할겁니다,2023.10.26,10,youtube,0
맞아요 시골 분리배출한다는데 저건 소수구요쓰레기 차가 안들어오고 오더라도 동네 안까지 오지도 않음동네 할매할배들 쓰레기들고 멀리 나가기 귀찮은지 걍 집 마당에서 계속 태워요 그게 현실임음식물 쓰레기도 수거 안해서 마당한켠에 쌓아두는판국에 무슨,2023.10.26,33,youtube,0
안녕하세요 소각 신고및 단속 합니다,2023.10.26,1,youtube,0
아니 ㅅㅇㅇㅇ발놈들아 인도랑 중국먼저 쳐막고 움직여라,2023.10.25,0,youtube,0
점심시간에 200명이나 오면 사람 하나 더 써라,2023.10.25,0,youtube,0
저 짓은 문재인이 친환경 쇼하면서 저지른 똥아닌가 종이 빨대도 그렇고 진짜 ㅋㅋ,2023.10.25,0,youtube,0
저거 아이디어낸 공무원  새키랑 컨펌 내준 새키랑 싹다 차에 치었으면 좋겠다,2023.10.25,0,youtube,0
점심에만 이백명 오는 정도면 설겆이 할 사람을 써도 되겠는데,2023.10.25,1,youtube,0
쓰레기분리처리 모든  시스템경제적으로 마이너스인 이짓을 왜 하는지 모르겠다,2023.10.25,0,youtube,0
해야할건 안하고안해도될건 밀어부치고,2023.10.25,252,youtube,0
진짜 전정부는 저런거 왜 만든 거임 할 건 안 하고 쓸데 없는 거만 하다 내려갔네,2023.10.25,13,youtube,0
userxc3ji9uq9v오바 하다가 ㅈ 된거죠  수습도 못할거면서  지르고 보기,2023.10.29,2,youtube,0
userxc3ji9uq9v 전 정권과 민주당에 따져보세요,2023.10.30,0,youtube,0
userhs9mc9tf6x  뭐라노 얜,2023.10.31,0,youtube,0
깨끗하게 종이컵으로 물먹고싶은데,2023.10.25,0,youtube,0
미국이 그렇게 한다고 우리도 그렇게 하면안되져 지금 쓰레기가 몇백톤씩 쌓여서 더이상 묻을 땅이 부족한데 지금 일회용품 더 사용하면 몇년안에 묻을땅이 다 차서 처리할수없게 됩니다 더군다나 우리나라는 땅덩이도 작아서 더이상 묻을곳도 부족하고 다른 지역에다 쓰레기 매립지 할라해도 지역주민 반발도 심하고요 이번 규제를 통해 일회용품을 줄이고 개인용컵 개인용식기가 실용화 되면 좋겠습니다,2023.10.25,2,youtube,0
종이빨대는 진짜 이거누구생각이고,2023.10.25,0,youtube,0
연장할꺼면 왜 만든거야연장끝날때쯤 또 연장할려고,2023.10.25,1,youtube,0
다른건 다 되는데 빨대가 힘들걸 ㅋㅋㅋ 젤 마니 싸우는 부분이 빨대니까 이상하게 컵은 이해해도 다회용 빨대에 혐오감이나 파괴본능 가진 양반들이 많더만 매장만 들들볶지말고 걍 빨대는 개인이 소지하도록 강제시켜,2023.10.25,0,youtube,0
환경단체도 먹고살자 좀,2023.10.25,1,youtube,0
이거저거 다 규제하네 ㅋㅋ,2023.10.25,0,youtube,0
코로나 같은 거 또 유행하면 이제는 일회용품이 준비 안되서 영업 못 하겠네,2023.10.25,0,youtube,0
규제부터 실행하지 말고 납득할 수 있는 대안을 내놓고 실행 좀 하자,2023.10.25,2,youtube,0
공장에서 비닐포장쓰는건 안막냐라면봉지 과자봉지 다 플라스틱인데 ㅋㅋ,2023.10.25,0,youtube,0
환경부를 없애라,2023.10.25,0,youtube,0
제조사들 많이 또 망해가는구나어떻게  정부는  도움을 안주고제조업을 다 죽이는지,2023.10.25,0,youtube,0
남이 쓰던 겁 설거지도 잘 안할텐데 더러워서 못쓴다 그냥 종이 컵 쓰게 해라,2023.10.25,1,youtube,0
생수 한병씩주는것도 안되나,2023.10.25,0,youtube,0
종이 빨대는 되고 종이컵은 안된다 뭐죠이게플라스틱 빨대는 안되는데 테이크아웃잔이 플라스틱인데요 뭐죠종이컵은 안되는데 편의점에서 종이봉투요 뭔가요이게,2023.10.25,0,youtube,0
1순위 일회용 응원용품부터 퇴출해야 할듯 2순위는 빨대  어린이도 아닌데 성인은 입으로 마실수 있게 컵구조를 개선할수 있습니다  그리고 마지막으로 컵은 부피가 작은 스테인레스 컵으로 해야 할듯,2023.10.25,1,youtube,0
ㅄ같은 한국정부 ㅋㅋ 눈치보느라 멍청한짓은개 똥만한 나라에서 백날 해봐라 ㅋㅋㅋ중국이랑 인도가 안 하는 이상 ㅄ짓 하는 거지 ㅋㅋㅋㅋ누가 그러던데중국과 인도만 자연생각해도우리같은 나라는 막버려도 티도 안난다고 ㅎ,2023.10.25,1,youtube,0
또 현실과는 동떨어진 탁상행정특히 종이 빨대는 직접 써보면 저짓거리는 못하지공무원이 무시 당하는 이유가 다 있는거임 일 잘하면 절대 무시 못함,2023.10.25,0,youtube,0
점심시간 200명이면 직원을 더뽑아라 징징거리지 말고 식기세척기를 사던지  ,2023.10.25,2,youtube,0
식당에 식기세척기가 없겠냐,2023.10.25,5,youtube,0
종이컵이 내부에 비닐코팅이 되어 있어 재활용이 안되는데 내부에 pla코팅을 하고 규제를 푸는게 맞다 정부에서 규제 생길거 예상해서 많은 업체들이 pla코팅 관련 장비를 마련했는데 친환경 소재인 pla를 환경부에서 인정 안했다는게 어이없음,2023.10.25,55,youtube,0
여기 있는사람들도 황경을 지켜야 한다는건 알지만 어떻게 해야할지가 핵심 아닌가 기간을 정하고 알아서 해라 이렇게 하지말고 같이 해결책을 찾는게 좋은거 아닌가,2023.10.25,0,youtube,0
사람을 더 고용해라,2023.10.25,0,youtube,0
분리수거냐 일회용이냐 문제가 아님 쓰레기 배출량이 너무 너무 많은데 대체품 개발 분리수거가 무슨의미임 덜 사고 아껴써야지,2023.10.25,0,youtube,0
종이컵은안되고 종이빨대는 되고  기준이 먼데  이따구로할꺼야,2023.10.25,0,youtube,0
그렇지않아도 자영업자 힘들어 죽겠는데 ㅅㅂ것들은 세금낸것으로 되려 공격처해오네,2023.10.25,0,youtube,0
후 석열이가 ㄹㅇ 나라돈 조지더니 이거로 메꿀라하네,2023.10.25,0,youtube,0
이걸 석열이가 했냐ㅋㅋㅋㅋ 전 정부때 만들어서 지들 욕먹을까봐 미루다가 이렇게 된 거지ㅋㅋㅋㅋㅋ,2023.10.25,0,youtube,0
userxc3ji9uq9v 그니까 성열이새끼가 나랏돈 조지니까 이제 부랴부랴 실행하는거지 돈 걷어야되니,2023.10.26,0,youtube,0
손님 200명 와서 설거지 200개가 문제라는거야 그러면 손님을 50명만 받아 배부른 소리하고 있냉그러면 남는게 없다고 물건을 파는데 남는게 왜 없어 이익분을 월세로 빠져나가니까 남는게 없는거지월세가 뭐야 공간에 대해 빚을 지고 이자를 내는거지 결국 빚으로 도박하는거 도박해서 잘되면 니꺼 망하면 국가잘못,2023.10.25,0,youtube,0
진짜 좀 현장 나가보고 진행하자 의자에 처 앉아서 종이만 보고 싸인만 하지말고,2023.10.25,0,youtube,0
이나라 국가명이 한국이냐 대한민국이냐갑자기 궁금해지네,2023.10.25,0,youtube,0
병신같네 그냥,2023.10.25,0,youtube,0
먹고 살기 편한 환경가만 찬성하는 법 쓰레기들 지들이 입고 먹고 타고다니는 차부터 바꿔라 쓰레기들,2023.10.25,0,youtube,0
종이빨대쓰면서 플라스틱 컵에담아주는게 맞긴하냐 누구머리냐 하여간ㅋㅋㅋㅋ,2023.10.25,0,youtube,0
언제부터 일회용썼다고 ㅋㅋㅋ예전에는 설거지해가며 했었는데 사람이 편해질려하니 한도끝도없죠ㅋㅋㅋ,2023.10.25,0,youtube,0
음료수 컵은 플라스틱인데 빨대만 종이로 바꾸면 뭔가요,2023.10.25,2,youtube,0
매장 내에서만 플라스틱 금지고 테이크아웃은 플라스틱 컵빨대 사용 가능이요,2023.11.1,0,youtube,0
대안 없는 규제는 악몽임,2023.10.25,359,youtube,0
뭔 대안이 없어 봉투랑 종이컵 없음 아무것도 못하나ㅋㅋ 걍 너네가 불편한거지,2023.10.26,3,youtube,0
sbn10276그럼 대안이 뭔지 들어나봅시다ㅋㅋㅋㅋ 불편한건 소비자만이 아닌데요 커피경우 테이크아웃을 뭘로 할거죠 배달음식은요 텀블러나 그릇 값을 추가해서 팔까요 그릇회수하더라도 회수할때 드는 시간과 인력은 어떻게하죠,2023.10.26,21,youtube,0
대안 생각하라도 유예기간을 뒀잖아 대체 언제까지 미루라고,2023.10.26,1,youtube,0
mjessica020 유예기간 줘도 시민들이 대응을 못하잖아 시민들이 대응할 수 없는 규제라는 거지 현실이라는 걸 모르고 징징거리는 거냐,2023.10.26,9,youtube,0
PRMY999그거 괜찮네 듣고보니 그릇보증금제도 하면 될듯 프레시백처럼,2023.10.26,1,youtube,0
환경단체들 저러고 컵에 고춧가루하나라도 있으면 개난리칠듯ㅋㅋ,2023.10.25,0,youtube,0
환경단체좀 없어졌으면한다,2023.10.25,0,youtube,0
일회용품 사용해서 지구가 멸망하기 전에 대한민국이 더 먼저 사람들 없어져서 멸망할 거니까 걱정 말고 일회용품 펑펑 쓰자,2023.10.25,0,youtube,0
기후  환경  사기에  속는,2023.10.25,0,youtube,0
안내문  설거지때문에 알바 써야햐요 그래서 500원 인상이 불가피 합니다,2023.10.25,0,youtube,0
개인물병 하나 들고 다니면 다 해결될 문제빨대가 필요하다면 개인 스텐레스 빨대쓰면 되고 기후 위기 위기감들이 없으니불편해진다고 난리들이구만,2023.10.25,0,youtube,0
적당히 해라 적당히ㅋ환경생각하는 애들은 그냥 아프리카로 가라,2023.10.25,0,youtube,0
생각없는 제도,2023.10.25,0,youtube,0
야구장만 이거 이상하네 다같이 규제하던가,2023.10.25,0,youtube,0
제활용이나 제대로 단속하지 쓰지말라고 금지시키는게 뭔 나라가 이러냐,2023.10.25,1,youtube,0
이걸 그냥 받아들이니까 자꾸 국민을 옥죄어 오지ㅋㅋㅋ환경단체 지원끊어라ㅋㅋ,2023.10.25,0,youtube,0
각각 14억 인구 넘는 중국이랑 인도만 잘해도 지구 깨끗해질텐데,2023.10.25,0,youtube,0
너네들이 글로 말로 떠들어대는 나름 이성적이고 합리적이다라고 하는말들  그런것들이 그냥 이기심이고 그대로 자식들한테 간다는거 생각안해봄 남탓하는것도 질리지 않음,2023.10.25,0,youtube,0
신고하면 사례금 주나요,2023.10.25,0,youtube,0
세척기 돌리면 그만이라고들 하는데 실제 근무 하는 사람들이라면 그런 말 못 합니다 컵 따로 접시 따로 세척기에 돌려야 하며 모든 것이 한번에 들어가는 것도 아니고 소량만 넣고 4050초를 계속 돌려줘야한다는건데 세척하시는 분들 입장에서는 일도 많아지고 고객입장에서는 바쁜 와중에 잘 안 닦인 컵이 있다면 종이컵이 더 낫지,2023.10.25,157,youtube,0
립스틱이라도 묻어있으면 대충 닦아선 자국도 남던데,2023.10.25,12,youtube,0
